id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
9673,97365,Serginho,182622,0082-12-06 00:00:00 UTC,190.5,183
3149,215768,Ezequiel Rescaldani,215183,0092-06-11 00:00:00 UTC,190.5,183
8567,26545,Peter Niemeyer,54018,0083-11-22 00:00:00 UTC,190.5,183
1662,40570,Charles Mulgrew,178417,0086-03-06 00:00:00 UTC,190.5,183
2917,42247,Eldin Jakupovic,52326,0084-10-02 00:00:00 UTC,190.5,183
7570,31312,Milan Stepanov,176040,0083-04-02 00:00:00 UTC,190.5,183
1355,26589,Bram Castro,109493,0082-09-30 00:00:00 UTC,190.5,183
1157,210065,Bebe,166074,0090-07-12 00:00:00 UTC,190.5,183
1494,211849,Callum Morris,186370,0090-02-03 00:00:00 UTC,190.5,183
10432,281206,Tomi Juric,213321,0091-07-22 00:00:00 UTC,190.5,183
3906,23285,Glen Little,53601,0075-10-15 00:00:00 UTC,190.5,183
9275,604982,Ruben Loftus-Cheek,213666,0096-01-23 00:00:00 UTC,190.5,183
9458,208493,Samuel,190025,0086-04-07 00:00:00 UTC,190.5,183
10730,450002,Wallace,216437,0093-10-14 00:00:00 UTC,190.5,183
10883,122116,Yang Wang,183043,0089-07-26 00:00:00 UTC,190.5,183
2384,32446,David Marshall,140498,0085-03-05 00:00:00 UTC,190.5,183
9810,27429,Simon Rolfes,121122,0082-01-21 00:00:00 UTC,190.5,183
6824,114215,Mario Maloca,212130,0089-05-04 00:00:00 UTC,190.5,183
9484,40692,Sandy Paillot,183915,0087-02-27 00:00:00 UTC,190.5,183
9706,38520,Sergio Sanchez,112515,0077-04-28 00:00:00 UTC,190.5,183
6462,93261,Maciej Szmatiuk,165673,0080-05-09 00:00:00 UTC,190.5,183
9192,145551,Roman Neustaedter,186296,0088-02-18 00:00:00 UTC,190.5,183
8792,68516,Ramon Cardozo,218654,0086-04-21 00:00:00 UTC,190.5,183
5654,31728,Karl Svensson,144428,0084-03-21 00:00:00 UTC,190.5,183
7892,24210,Nicky Weaver,51321,0079-03-02 00:00:00 UTC,190.5,183
5763,38071,Kevin Kyle,110879,0081-06-07 00:00:00 UTC,190.5,183
6411,30973,Lukasz Fabianski,164835,0085-04-18 00:00:00 UTC,190.5,183
7520,208348,Mijusko Bojovic,202607,0088-08-09 00:00:00 UTC,190.5,183
6914,213487,Marko Scepovic,220121,0091-05-23 00:00:00 UTC,190.5,183
6982,43280,Martin Laursen,13111,0077-07-26 00:00:00 UTC,190.5,183
1360,505059,Branco van den Boomen,229158,0095-07-21 00:00:00 UTC,190.5,183
3908,22928,Glenn Loovens,139866,0083-10-22 00:00:00 UTC,190.5,183
9122,38719,Rodrigo Defendi,158685,0086-06-01 00:00:00 UTC,190.5,183
9313,40604,Rui Patricio,178005,0088-02-15 00:00:00 UTC,190.5,185
2206,115184,Danijel Subasic,192593,0084-10-27 00:00:00 UTC,190.5,185
8055,33436,Nourdin Boukhari,7912,0080-06-30 00:00:00 UTC,190.5,185
3705,169806,Gaston Sauro,190634,0090-02-23 00:00:00 UTC,190.5,185
8784,36039,Ralph Gunesch,177288,0083-09-02 00:00:00 UTC,190.5,185
10522,47421,Unai Alba,161791,0078-02-19 00:00:00 UTC,190.5,185
3786,97491,Geromel,170802,0085-09-21 00:00:00 UTC,190.5,185
9926,243493,Stefan Thesker,207531,0091-04-11 00:00:00 UTC,190.5,185
4866,94030,Jeremy Taravel,183283,0087-04-17 00:00:00 UTC,190.5,185
5860,37983,Koen Daerden,45167,0082-03-08 00:00:00 UTC,190.5,185
6847,37307,Marius Zaliukas,178317,0083-11-10 00:00:00 UTC,190.5,185
8612,30890,Philippe Senderos,49966,0085-02-14 00:00:00 UTC,190.5,185
8014,97810,Nikola Vujadinovic,189724,0086-07-31 00:00:00 UTC,190.5,185
9184,32570,Roman Bednar,171392,0083-03-26 00:00:00 UTC,190.5,185
7149,458324,Matt Miazga,215565,0095-07-19 00:00:00 UTC,190.5,185
1546,33863,Carlos Cuellar,146970,0081-08-23 00:00:00 UTC,190.5,185
2419,35477,David Stockdale,182207,0085-09-28 00:00:00 UTC,190.5,185
692,41942,Andrea Esposito,164375,0086-05-17 00:00:00 UTC,190.5,185
1074,601783,Babacar Gueye,225368,0094-12-31 00:00:00 UTC,190.5,185
2096,181379,Daniel Ayala,194334,0090-11-07 00:00:00 UTC,190.5,185
3313,37604,Fernando Amorebieta,162123,0085-03-29 00:00:00 UTC,190.5,185
3729,39533,Gennaro Delvecchio,149136,0078-03-25 00:00:00 UTC,190.5,185
7571,108451,Milan Vilotic,209643,0086-10-21 00:00:00 UTC,190.5,185
10665,30712,Vincenzo Iaquinta,24332,0079-11-21 00:00:00 UTC,190.5,185
